id,name,type_1,type_2,total_base_stats,hp,attack,defense,special-attack,special-defense,speed,mean_move_power,max_move_power,offensive_type_score,defensive_type_score,offense_index,defense_index,offensive_score,defensive_score,power_score_final,cluster_kmeans,role_kmeans
322,numel,fire,ground,305,60,60,40,65,45,35,71.73469387755102,130.0,1.119047619047619,0.9767441860465119,58.22380952380952,36.49418604651163,0.4810526315789474,0.1261192710458316,0.339079287365701,0,Support / Utility
323,camerupt,fire,ground,460,70,100,70,105,75,40,82.9245283018868,250.0,1.119047619047619,0.9767441860465119,99.22380952380952,53.99418604651163,0.77,0.2511728395061728,0.5624691358024692,2,Glass Cannon
324,torkoal,fire,,470,70,85,140,85,70,20,85.18518518518519,250.0,1.0952380952380951,1.0,88.21904761904761,70.25,0.7531578947368422,0.3165973575915096,0.5785336798787092,2,Glass Cannon
325,spoink,psychic,,330,60,25,35,70,80,60,70.5,120.0,1.0,0.9130434782608696,55.2,43.97826086956522,0.3689473684210526,0.152521612001017,0.2823770658530384,0,Support / Utility
326,grumpig,psychic,,470,80,45,65,90,110,80,77.0,150.0,1.0,0.9130434782608696,73.2,63.97826086956522,0.4731578947368421,0.2753444500946408,0.3940325168799616,1,Bruiser / All-Rounder
327,spinda,normal,,360,60,60,60,60,60,60,73.52941176470588,150.0,0.9047619047619048,1.0,66.18095238095239,45.25,0.3584210526315789,0.1828330084470435,0.2881858349577648,0,Support / Utility
328,trapinch,ground,,290,45,100,45,45,45,10,70.25641025641026,150.0,1.1428571428571428,0.9545454545454545,61.228571428571435,33.98863636363637,0.5363157894736842,0.1086413107685036,0.365245997991612,0,Support / Utility
329,vibrava,ground,dragon,340,50,70,50,50,50,70,74.68253968253968,150.0,1.0595238095238095,0.8936170212765957,68.21190476190476,37.723404255319146,0.4821052631578947,0.1342228305199562,0.3429522901027193,0,Support / Utility
330,flygon,ground,dragon,520,80,100,80,80,80,100,72.875,150.0,1.0595238095238095,0.8936170212765957,86.21190476190476,60.223404255319146,0.5389473684210526,0.2803432734713063,0.4355057304411541,1,Bruiser / All-Rounder
331,cacnea,grass,,335,50,85,40,85,40,35,67.98076923076923,150.0,0.9761904761904762,0.875,71.1952380952381,32.71875,0.4105263157894736,0.1143720218756768,0.2920645982239548,0,Support / Utility
332,cacturne,grass,dark,475,70,115,60,115,60,55,73.87096774193549,150.0,1.0,0.8076923076923078,87.2,47.70192307692308,0.4747368421052632,0.2080465587044534,0.3680607287449393,1,Bruiser / All-Rounder
333,swablu,normal,flying,310,45,40,60,40,75,50,69.25531914893617,140.0,0.988095238095238,1.0,54.19761904761905,45.25,0.3926315789473685,0.1617803768680961,0.3002910981156595,0,Support / Utility
334,altaria,dragon,flying,490,75,70,90,70,105,80,73.16666666666667,150.0,1.0238095238095235,0.9032258064516129,74.20476190476191,67.7258064516129,0.4994736842105262,0.2934240918904189,0.4170538472824833,1,Bruiser / All-Rounder
335,zangoose,normal,,458,73,115,60,60,60,90,74.72151898734177,150.0,0.9047619047619048,1.0,83.18095238095239,48.5,0.3893684210526315,0.235464479098982,0.3278068442711717,1,Bruiser / All-Rounder
336,seviper,poison,,458,73,100,60,100,60,65,69.84848484848484,150.0,0.9523809523809524,1.024390243902439,83.19047619047619,48.50609756097561,0.4293684210526315,0.2395809600786065,0.3534534366630215,1,Bruiser / All-Rounder
337,lunatone,rock,psychic,460,90,55,65,95,85,70,81.22222222222223,250.0,1.0595238095238095,0.823529411764706,94.21190476190476,60.205882352941174,0.72,0.2403703703703703,0.5281481481481481,2,Glass Cannon
338,solrock,rock,psychic,460,90,95,85,55,65,70,82.23404255319149,250.0,1.0595238095238095,0.823529411764706,94.21190476190476,60.205882352941174,0.72,0.2403703703703703,0.5281481481481481,2,Glass Cannon
339,barboach,water,ground,288,50,48,43,46,41,60,77.61904761904762,120.0,1.1071428571428572,1.0,55.021428571428565,33.75,0.4456842105263159,0.1122908815247996,0.3123268789257094,0,Support / Utility
340,whiscash,water,ground,468,110,78,73,76,71,60,79.9,150.0,1.1071428571428572,1.0,73.02142857142857,63.75,0.5625263157894738,0.2930186268139484,0.4547232401992636,1,Bruiser / All-Rounder
341,corphish,water,,308,43,80,65,50,35,35,68.11320754716981,120.0,1.0714285714285714,1.0,57.21428571428571,36.0,0.422,0.1285823045267489,0.3046329218106995,0,Support / Utility
342,crawdaunt,water,dark,468,63,120,85,90,55,55,70.6923076923077,150.0,1.0476190476190474,0.9545454545454545,83.2095238095238,50.98863636363637,0.5125263157894735,0.2403507442849547,0.403656087187666,1,Bruiser / All-Rounder
343,baltoy,ground,psychic,300,40,40,55,40,70,55,80.13513513513513,250.0,1.0714285714285714,0.875,77.21428571428571,41.46875,0.6794736842105263,0.1264163011695906,0.458250730994152,2,Glass Cannon
344,claydol,ground,psychic,500,60,70,105,70,120,75,82.33333333333333,250.0,1.0714285714285714,0.875,93.21428571428571,71.46875,0.7426315789473684,0.3024478151397011,0.5665580734243014,2,Glass Cannon
345,lileep,rock,grass,355,66,41,77,61,87,23,59.5,120.0,1.0476190476190477,0.875,49.20952380952381,57.71875,0.416842105263158,0.1993105642191899,0.3298294888455707,0,Support / Utility
346,cradily,rock,grass,495,86,81,97,81,107,43,69.02439024390245,150.0,1.0476190476190477,0.875,71.2095238095238,72.71875,0.5210526315789474,0.304168426467403,0.4342989495343297,1,Bruiser / All-Rounder
347,anorith,rock,bug,355,45,95,50,40,50,75,61.578947368421055,120.0,1.0476190476190477,0.9130434782608696,66.2095238095238,36.47826086956522,0.416842105263158,0.1390946266632765,0.3057431138232054,0,Support / Utility
348,armaldo,rock,bug,495,75,125,100,70,80,45,71.4,150.0,1.0476190476190477,0.9130434782608696,78.2095238095238,63.97826086956522,0.5210526315789474,0.2858707658841144,0.4269798853010142,1,Bruiser / All-Rounder
349,feebas,water,,200,20,15,20,10,55,80,70.0,120.0,1.0714285714285714,1.0,45.214285714285715,24.0,0.3878947368421053,0.0411333116742473,0.249190166774962,0,Support / Utility
350,milotic,water,,540,95,60,79,100,125,81,66.17647058823529,150.0,1.0714285714285714,1.0,78.41428571428571,75.0,0.5552631578947368,0.3626862681394844,0.4782324019926358,1,Bruiser / All-Rounder
351,castform,normal,,420,70,70,70,70,70,70,76.44736842105263,140.0,0.9047619047619048,1.0,70.18095238095239,52.75,0.3573684210526316,0.2343307342430149,0.3081533463287849,1,Bruiser / All-Rounder
352,kecleon,normal,,440,60,90,70,60,120,40,70.43076923076923,150.0,0.9047619047619048,1.0,68.18095238095239,62.75,0.3836842105263157,0.2777312107429066,0.3413030106129521,1,Bruiser / All-Rounder
353,shuppet,ghost,,295,44,75,35,63,33,45,72.29729729729729,120.0,1.0238095238095235,1.05,60.804761904761904,28.2625,0.3778947368421052,0.100896686159844,0.2670955165692007,0,Support / Utility
354,banette,ghost,,455,64,115,65,83,63,65,74.76744186046511,150.0,1.0238095238095235,1.05,82.8047619047619,48.2625,0.4884210526315788,0.2417218973359324,0.3897413905133202,1,Bruiser / All-Rounder
355,duskull,ghost,,295,20,40,90,30,90,25,69.55882352941177,120.0,1.0238095238095235,1.05,43.2047619047619,50.2625,0.3778947368421052,0.1816991552956464,0.2994165042235217,0,Support / Utility
356,dusclops,ghost,,455,40,70,130,60,130,25,73.67924528301887,150.0,1.0238095238095235,1.05,61.2047619047619,75.2625,0.4884210526315788,0.340888564002599,0.4294080571799868,1,Bruiser / All-Rounder
357,tropius,grass,flying,460,99,68,83,72,87,51,75.45454545454545,150.0,1.0238095238095235,0.8316831683168318,68.4047619047619,67.45792079207921,0.49,0.2631732062095098,0.3992692824838039,1,Bruiser / All-Rounder
358,chimecho,psychic,,455,75,50,80,95,90,65,68.33333333333333,140.0,1.0,0.9130434782608696,70.2,61.47826086956522,0.4484210526315789,0.261044226911885,0.3734703223437014,1,Bruiser / All-Rounder
359,absol,dark,,465,65,130,60,75,60,75,74.19117647058823,150.0,1.0238095238095235,0.9545454545454545,86.20476190476191,46.48863636363637,0.491578947368421,0.2240623338649653,0.3845723019670387,1,Bruiser / All-Rounder
360,wynaut,psychic,,260,95,23,48,23,48,23,,,1.0,0.9130434782608696,17.5,47.97826086956522,0.1068421052631579,0.1358230217250048,0.1184344718478966,0,Support / Utility
361,snorunt,ice,,300,50,50,50,50,50,50,63.125,120.0,1.0952380952380951,0.8571428571428571,54.219047619047615,37.714285714285715,0.4394736842105264,0.1125963055787616,0.3087227327578205,0,Support / Utility
362,glalie,ice,,480,80,80,80,80,80,80,76.95652173913044,250.0,1.0952380952380951,0.8571428571428571,98.21904761904761,60.214285714285715,0.7563157894736843,0.2558460967232896,0.5561279123735263,2,Glass Cannon
363,spheal,ice,water,290,70,40,50,55,50,25,68.61111111111111,130.0,1.0833333333333337,0.8842105263157894,50.21666666666667,42.72105263157895,0.4463157894736843,0.1274009096816114,0.3187498375568551,0,Support / Utility
364,sealeo,ice,water,410,90,60,70,75,70,45,67.43243243243244,130.0,1.0833333333333337,0.8842105263157894,62.21666666666666,57.72105263157895,0.4842105263157896,0.2243209876543209,0.3802547108512021,1,Bruiser / All-Rounder
365,walrein,ice,water,530,110,80,90,95,90,65,72.02127659574468,150.0,1.0833333333333337,0.8842105263157894,78.21666666666667,72.72105263157894,0.5621052631578949,0.3212410656270305,0.4657595841455491,1,Bruiser / All-Rounder
366,clamperl,water,,345,35,64,85,74,55,32,71.25,120.0,1.0714285714285714,1.0,58.21428571428571,44.0,0.4336842105263158,0.1721447909898202,0.3290684427117175,0,Support / Utility
367,huntail,water,,485,55,104,105,94,75,52,72.57575757575758,150.0,1.0714285714285714,1.0,80.21428571428571,59.0,0.5378947368421052,0.2835612952133419,0.4361613601905998,1,Bruiser / All-Rounder
368,gorebyss,water,,485,55,84,105,114,75,52,73.28125,150.0,1.0714285714285714,1.0,80.21428571428571,59.0,0.5378947368421052,0.2835612952133419,0.4361613601905998,1,Bruiser / All-Rounder
369,relicanth,water,rock,485,100,90,130,45,65,55,77.76595744680851,150.0,1.0952380952380951,0.8659793814432989,68.21904761904761,73.96649484536083,0.5578947368421054,0.3014566963418473,0.4553195206420022,1,Bruiser / All-Rounder
370,luvdisc,water,,330,43,30,55,40,65,97,66.66666666666667,120.0,1.0714285714285714,1.0,57.614285714285714,41.0,0.4289473684210526,0.1553351743556421,0.3195024907948884,0,Support / Utility
371,bagon,dragon,,300,45,75,60,40,30,50,70.56818181818181,130.0,0.9761904761904762,0.9545454545454545,59.195238095238096,33.98863636363637,0.3594736842105263,0.1128518370842931,0.260824945360033,0,Support / Utility
372,shelgon,dragon,,420,65,95,100,60,50,50,67.95454545454545,130.0,0.9761904761904762,0.9545454545454545,67.1952380952381,53.98863636363637,0.3973684210526316,0.2301570529860003,0.3304838738259791,1,Bruiser / All-Rounder
373,salamence,dragon,flying,600,95,135,80,110,80,100,73.0952380952381,150.0,1.0238095238095235,0.9032258064516129,99.20476190476191,63.975806451612904,0.5342105263157895,0.3278920119893521,0.4516831205852145,3,Powerhouse Tank
374,beldum,steel,psychic,300,40,55,80,35,60,30,82.85714285714286,140.0,1.0238095238095235,1.090909090909091,52.2047619047619,45.27272727272727,0.4194736842105263,0.1718796148620709,0.3204360564711441,0,Support / Utility
375,metang,steel,psychic,420,60,75,100,55,80,50,80.35714285714286,250.0,1.0238095238095235,1.090909090909091,86.20476190476191,60.27272727272727,0.6773684210526315,0.2796449878906019,0.5182790477878196,2,Glass Cannon
376,metagross,steel,psychic,600,80,135,130,95,90,70,80.234375,250.0,1.0238095238095235,1.090909090909091,110.20476190476191,75.27272727272727,0.7342105263157894,0.4126735188138696,0.6055957233150215,2,Glass Cannon
377,regirock,rock,,580,80,100,200,50,100,50,83.59649122807018,250.0,1.119047619047619,0.875,90.22380952380952,95.21875,0.8078947368421053,0.4088236408923543,0.648266298462205,2,Glass Cannon
378,regice,ice,,580,80,50,100,100,200,50,83.9622641509434,250.0,1.0952380952380951,0.8571428571428571,90.21904761904761,95.21428571428571,0.7878947368421054,0.4028896314861226,0.6338926946997123,2,Glass Cannon
379,registeel,steel,,580,80,75,150,75,150,50,86.48148148148148,250.0,1.0476190476190477,1.1666666666666667,90.2095238095238,95.29166666666667,0.7478947368421054,0.505745794527471,0.6510351599162516,2,Glass Cannon
380,latias,dragon,psychic,600,80,80,90,110,130,110,73.98550724637681,150.0,0.988095238095238,0.875,90.19761904761904,75.21875,0.5042105263157896,0.356030701754386,0.4449385964912281,3,Powerhouse Tank
381,latios,dragon,psychic,600,80,90,80,130,110,110,74.84848484848484,150.0,0.988095238095238,0.875,96.19761904761904,67.71875,0.5042105263157896,0.3330754548408057,0.4357564977257959,3,Powerhouse Tank
382,kyogre,water,,670,100,100,90,150,140,90,80.0,150.0,1.0714285714285714,1.0,98.21428571428571,82.75,0.5963157894736841,0.44453216374269,0.5356023391812865,3,Powerhouse Tank
383,groudon,ground,,670,100,150,140,100,90,90,79.93055555555556,150.0,1.1428571428571428,0.9545454545454545,98.22857142857143,82.73863636363636,0.6563157894736842,0.4314148797920727,0.5663554256010397,3,Powerhouse Tank
384,rayquaza,dragon,flying,680,105,150,90,150,90,95,79.12162162162163,150.0,1.0238095238095235,0.9032258064516129,109.20476190476191,71.4758064516129,0.5594736842105262,0.38527196126517,0.4897929950323837,3,Powerhouse Tank
385,jirachi,steel,psychic,600,100,100,100,100,100,100,82.12962962962963,150.0,1.0238095238095235,1.090909090909091,90.20476190476191,75.27272727272727,0.5342105263157895,0.4126735188138696,0.4855957233150215,3,Powerhouse Tank
386,deoxys-normal,psychic,,600,50,150,50,150,50,150,76.61290322580645,150.0,1.0,0.9130434782608696,120.2,37.72826086956522,0.5142105263157895,0.2462447382546543,0.4070242110913353,3,Powerhouse Tank
387,turtwig,grass,,318,55,68,64,45,55,31,70.11627906976744,130.0,0.9761904761904762,0.875,54.99523809523809,43.71875,0.365157894736842,0.1408818226120857,0.2754474658869395,0,Support / Utility
388,grotle,grass,,405,75,89,85,55,65,36,70.11627906976744,130.0,0.9761904761904762,0.875,62.195238095238096,56.46875,0.3926315789473684,0.2165373213125405,0.3221938758934373,1,Bruiser / All-Rounder
389,torterra,grass,ground,525,95,109,105,75,85,56,76.58333333333333,150.0,1.0595238095238095,0.84,78.21190476190476,71.46,0.5405263157894737,0.3042511371020142,0.4460162443144899,1,Bruiser / All-Rounder
390,chimchar,fire,,309,44,58,44,58,44,61,69.53448275862068,150.0,1.0952380952380951,1.0,65.61904761904762,33.25,0.5023157894736843,0.1193840155945418,0.3491430799220273,0,Support / Utility
391,monferno,fire,fighting,405,64,78,52,78,52,81,68.98484848484848,150.0,1.0833333333333337,0.9655172413793103,77.61666666666666,42.241379310344826,0.5226315789473686,0.1862205641818466,0.3880671730411598,1,Bruiser / All-Rounder
392,infernape,fire,fighting,534,76,104,71,104,71,108,74.58974358974359,150.0,1.0833333333333337,0.9655172413793103,93.41666666666666,54.741379310344826,0.5633684210526317,0.2827528997034945,0.4511222125129768,1,Bruiser / All-Rounder
393,piplup,water,,314,53,51,53,61,56,40,60.204081632653065,120.0,1.0714285714285714,1.0,54.614285714285714,40.75,0.4238947368421052,0.1477238466536712,0.3134263807667316,0,Support / Utility
394,prinplup,water,,405,64,66,68,81,76,50,61.22641509433962,120.0,1.0714285714285714,1.0,63.614285714285714,52.25,0.4526315789473684,0.226265973575915,0.362085336798787,0,Support / Utility
395,empoleon,water,steel,530,84,86,88,111,101,60,67.79220779220779,150.0,1.0595238095238095,1.2,81.61190476190475,68.55,0.5421052631578949,0.3834860298895385,0.4786575698505523,1,Bruiser / All-Rounder
396,starly,normal,flying,245,40,55,30,30,30,60,65.27777777777777,150.0,0.988095238095238,1.0,59.19761904761905,25.25,0.3921052631578947,0.064453108078839,0.2610444011262724,0,Support / Utility
397,staravia,normal,flying,340,55,75,50,40,40,80,68.93939393939394,150.0,0.988095238095238,1.0,69.19761904761904,36.5,0.4221052631578947,0.1438049599306908,0.3107851418670132,0,Support / Utility
398,staraptor,normal,flying,485,85,120,70,50,60,100,73.91891891891892,150.0,0.988095238095238,1.0,84.19761904761904,54.0,0.4678947368421053,0.2660715832791856,0.3871654754169374,1,Bruiser / All-Rounder
399,bidoof,normal,,250,59,45,40,35,40,31,70.825,140.0,0.9047619047619048,1.0,50.38095238095238,35.0,0.3036842105263158,0.1006633095083387,0.2224758501191249,0,Support / Utility
400,bibarel,normal,water,410,79,85,60,55,60,71,75.0,150.0,0.988095238095238,1.0,72.39761904761905,50.0,0.4442105263157895,0.2205008663634393,0.3547266623348494,1,Bruiser / All-Rounder
401,kricketot,bug,,194,37,25,41,25,41,25,54.54545454545455,90.0,0.9761904761904762,0.9333333333333333,33.195238095238096,29.983333333333334,0.2459999999999999,0.0526570644718792,0.1686628257887517,0,Support / Utility
402,kricketune,bug,,384,77,85,51,55,51,65,64.51219512195122,150.0,0.9761904761904762,0.9333333333333333,71.1952380952381,44.983333333333334,0.426,0.1816282578875171,0.3282513031550068,0,Support / Utility
403,shinx,electric,,263,45,65,34,40,34,45,67.0,120.0,0.9761904761904762,1.024390243902439,54.195238095238096,28.50609756097561,0.3277894736842105,0.0858105358246564,0.2309978985403888,0,Support / Utility
404,luxio,electric,,363,60,85,49,60,49,60,67.89473684210526,120.0,0.9761904761904762,1.024390243902439,65.1952380952381,39.75609756097561,0.3593684210526315,0.1682274520990823,0.2829120334712118,0,Support / Utility
405,luxray,electric,,523,80,120,79,95,79,70,74.20454545454545,150.0,0.9761904761904762,1.024390243902439,87.1952380952381,59.75609756097561,0.4698947368421052,0.3072610342477693,0.4048412558043709,1,Bruiser / All-Rounder
406,budew,grass,poison,280,40,30,35,50,70,55,65.5,130.0,0.9642857142857142,0.9438202247191011,53.19285714285714,36.485955056179776,0.343157894736842,0.1114181834110869,0.2504620102065399,0,Support / Utility
407,roserade,grass,poison,515,60,70,65,125,105,90,72.14285714285714,150.0,0.9642857142857142,0.9438202247191011,87.19285714285715,57.735955056179776,0.4573684210526315,0.2805209131860028,0.38662941790598,1,Bruiser / All-Rounder
408,cranidos,rock,,350,67,125,40,30,30,58,74.56140350877193,150.0,1.119047619047619,0.875,72.82380952380952,34.46875,0.5352631578947369,0.1260440356291964,0.3715755089885207,0,Support / Utility
409,rampardos,rock,,495,97,165,60,65,50,58,78.19444444444444,150.0,1.119047619047619,0.875,87.82380952380952,51.96875,0.5810526315789474,0.2406589100064977,0.4448951429499674,1,Bruiser / All-Rounder
410,shieldon,rock,steel,350,30,42,118,42,88,30,72.97619047619048,140.0,1.0833333333333337,0.9333333333333333,51.016666666666666,59.233333333333334,0.4852631578947369,0.2138351021586888,0.3766919356003177,0,Support / Utility
411,bastiodon,rock,steel,495,60,52,168,47,138,30,78.36734693877551,150.0,1.0833333333333337,0.9333333333333333,56.016666666666666,91.73333333333333,0.5510526315789475,0.3809919861381849,0.4830283734026424,1,Bruiser / All-Rounder
412,burmy,bug,,224,40,29,45,29,45,36,52.5,60.0,0.9761904761904762,0.9333333333333333,30.995238095238097,32.733333333333334,0.1954736842105262,0.0742666955454479,0.1469908887444949,0,Support / Utility
413,wormadam-plant,bug,grass,424,60,59,85,79,105,36,73.08823529411765,150.0,0.9761904761904762,0.75,64.9952380952381,62.6875,0.4386315789473684,0.2163390188434047,0.3497145549057829,1,Bruiser / All-Rounder
414,mothim,bug,flying,424,70,94,50,94,50,66,68.75,150.0,1.0238095238095235,0.84,81.0047619047619,42.71,0.4786315789473683,0.1772495126705652,0.3580787524366471,1,Bruiser / All-Rounder
415,combee,bug,flying,244,30,30,42,30,42,70,58.46153846153846,90.0,1.0238095238095235,0.84,44.2047619047619,28.71,0.3017894736842105,0.0603242365172189,0.2052033788174138,0,Support / Utility
416,vespiquen,bug,flying,474,70,80,102,80,102,40,65.36,150.0,1.0238095238095235,0.84,70.20476190476191,68.71,0.4944210526315789,0.2746972059779077,0.4065315139701104,1,Bruiser / All-Rounder
417,pachirisu,electric,,405,60,45,70,45,90,95,72.06521739130434,150.0,0.9761904761904762,1.024390243902439,67.1952380952381,55.25609756097561,0.4326315789473684,0.241452162474841,0.3561598123583575,1,Bruiser / All-Rounder
418,buizel,water,,330,55,65,35,60,30,85,65.24074074074075,150.0,1.0714285714285714,1.0,72.21428571428571,30.25,0.4889473684210526,0.1177322936972059,0.3404613385315139,0,Support / Utility
419,floatzel,water,,495,85,105,55,85,50,115,73.24561403508773,150.0,1.0714285714285714,1.0,91.21428571428571,47.75,0.5410526315789473,0.2484199696772796,0.4239995668182802,1,Bruiser / All-Rounder
420,cherubi,grass,,275,45,35,45,62,53,35,67.6,120.0,0.9761904761904762,0.875,50.595238095238095,35.96875,0.331578947368421,0.0990561376434913,0.2385698234784491,0,Support / Utility
421,cherrim,grass,,450,70,60,70,87,78,85,76.78571428571429,150.0,0.9761904761904762,0.875,76.5952380952381,54.71875,0.4468421052631579,0.2301284654537578,0.3601566493393978,1,Bruiser / All-Rounder
422,shellos,water,,325,76,48,48,57,62,34,66.28205128205128,110.0,1.0714285714285714,1.0,50.01428571428572,46.75,0.4073684210526316,0.1733430799220272,0.3137582846003898,0,Support / Utility
423,gastrodon,water,ground,475,111,83,68,92,82,39,70.20408163265306,150.0,1.1071428571428572,1.0,73.02142857142857,65.5,0.5647368421052633,0.3020873944119557,0.4596770630279403,1,Bruiser / All-Rounder
424,ambipom,normal,,482,75,100,66,60,66,115,70.984375,150.0,0.9047619047619048,1.0,85.18095238095239,52.0,0.3969473684210526,0.2578125406107862,0.341293437296946,1,Bruiser / All-Rounder
425,drifloon,ghost,flying,348,90,50,34,60,44,70,67.93478260869566,250.0,1.0476190476190474,0.9882352941176469,86.2095238095238,42.247058823529414,0.6746315789473682,0.1655581546458739,0.4710022092267705,2,Glass Cannon
426,drifblim,ghost,flying,498,150,80,44,90,54,80,71.875,250.0,1.0476190476190474,0.9882352941176469,100.2095238095238,62.247058823529414,0.7219999999999999,0.2978518518518518,0.5523407407407407,2,Glass Cannon
427,buneary,normal,,350,55,66,44,44,56,85,70.61224489795919,150.0,0.9047619047619048,1.0,69.18095238095239,39.0,0.3552631578947368,0.1567603422135585,0.2758620316222655,0,Support / Utility
428,lopunny,normal,,480,65,76,84,54,96,105,76.5,150.0,0.9047619047619048,1.0,77.18095238095239,61.5,0.3963157894736842,0.2902008880225254,0.3538698288932206,1,Bruiser / All-Rounder
429,mismagius,ghost,,495,60,60,60,105,105,105,72.55102040816327,150.0,1.0238095238095235,1.05,84.20476190476191,56.5125,0.5010526315789473,0.2888649285250162,0.4161775503573748,1,Bruiser / All-Rounder
430,honchkrow,dark,flying,505,100,125,52,105,52,71,71.71698113207547,150.0,1.0476190476190474,0.9767441860465119,90.4095238095238,51.24418604651163,0.5242105263157893,0.2607245719812019,0.4188161445819544,1,Bruiser / All-Rounder
431,glameow,normal,,310,49,55,42,42,37,85,67.0,140.0,0.9047619047619048,1.0,64.58095238095238,32.25,0.3226315789473684,0.1163071258392895,0.2401017977041368,0,Support / Utility
432,purugly,normal,,452,71,82,64,64,59,112,71.23404255319149,150.0,0.9047619047619048,1.0,81.78095238095239,48.75,0.3874736842105263,0.2338126489062161,0.3260092700888022,1,Bruiser / All-Rounder
433,chingling,psychic,,285,45,30,50,65,50,45,67.71428571428571,140.0,1.0,0.9130434782608696,56.2,36.47826086956522,0.3947368421052632,0.1096209424527501,0.2806904822442579,0,Support / Utility
434,stunky,poison,dark,329,63,63,47,41,41,74,69.62068965517241,250.0,0.988095238095238,1.1052631578947367,85.79761904761905,38.026315789473685,0.6186315789473683,0.1583200129954515,0.4345069525666016,2,Glass Cannon
435,skuntank,poison,dark,479,103,93,67,71,61,84,73.77966101694915,250.0,0.988095238095238,1.1052631578947367,99.79761904761905,58.026315789473685,0.6659999999999999,0.2988008447043535,0.5191203378817414,2,Glass Cannon
436,bronzor,steel,psychic,300,57,24,86,24,86,23,73.84615384615384,140.0,1.0238095238095235,1.090909090909091,42.404761904761905,57.52272727272727,0.4194736842105263,0.2186248449406344,0.3391341485025695,0,Support / Utility
437,bronzong,steel,psychic,500,67,89,116,79,116,33,78.8,250.0,1.0238095238095235,1.090909090909091,90.4047619047619,75.02272727272727,0.7026315789473684,0.3696142713686573,0.569424655915884,2,Glass Cannon
438,bonsly,rock,,290,50,80,95,10,45,10,77.43589743589743,250.0,1.119047619047619,0.875,70.22380952380952,47.71875,0.7163157894736842,0.1413351472817846,0.4863235325969244,2,Glass Cannon
439,mime-jr,psychic,fairy,310,20,25,45,70,90,60,69.16666666666667,150.0,1.0357142857142856,0.9655172413793103,61.207142857142856,38.991379310344826,0.4526315789473683,0.135244262209376,0.3256766522521714,0,Support / Utility
440,happiny,normal,,220,100,5,5,15,65,30,67.08333333333333,140.0,0.9047619047619048,1.0,38.18095238095238,42.75,0.2942105263157895,0.1151407840589126,0.2225826294130387,0,Support / Utility
441,chatot,normal,flying,411,76,65,45,92,42,91,70.16666666666667,140.0,0.988095238095238,1.0,77.79761904761905,41.0,0.4245263157894737,0.1894404375135369,0.330491964479099,0,Support / Utility
442,spiritomb,ghost,dark,485,50,92,108,92,108,35,71.41025641025641,150.0,1.0238095238095235,1.135135135135135,74.0047619047619,66.78378378378379,0.4978947368421052,0.3421045607010519,0.4355786663856839,1,Bruiser / All-Rounder
443,gible,dragon,ground,300,58,70,45,40,45,42,70.0,130.0,1.0595238095238095,0.8936170212765957,56.61190476190476,37.223404255319146,0.4294736842105263,0.1158178148286397,0.3040113364577717,0,Support / Utility
444,gabite,dragon,ground,410,68,90,65,50,55,82,68.72727272727273,130.0,1.0595238095238095,0.8936170212765957,70.61190476190475,47.223404255319146,0.4642105263157895,0.193391812865497,0.3558830409356725,1,Bruiser / All-Rounder
445,garchomp,dragon,ground,600,108,130,95,80,85,102,71.84615384615384,150.0,1.0595238095238095,0.8936170212765957,92.61190476190475,72.22340425531915,0.5642105263157895,0.3515373342734298,0.4791412494988456,3,Powerhouse Tank
446,munchlax,normal,,390,135,85,40,40,85,5,80.44776119402985,200.0,0.9047619047619048,1.0,66.18095238095239,65.25,0.4678947368421052,0.2654234351310374,0.3869062161576781,1,Bruiser / All-Rounder
447,riolu,fighting,,285,40,70,40,35,40,60,71.18181818181819,150.0,1.0714285714285714,0.9333333333333333,63.21428571428571,30.233333333333334,0.4747368421052631,0.0917890405024907,0.3215577214641541,0,Support / Utility
448,lucario,fighting,steel,525,70,110,70,115,70,90,73.50746268656717,150.0,1.0595238095238095,1.135135135135135,93.21190476190476,52.78378378378378,0.5405263157894737,0.3033577437086209,0.4456588869571325,1,Bruiser / All-Rounder
449,hippopotas,ground,,330,68,72,78,38,42,32,71.53846153846153,120.0,1.1428571428571428,0.9545454545454545,52.62857142857143,47.23863636363637,0.4889473684210526,0.1697244373560162,0.361258195995038,0,Support / Utility
450,hippowdon,ground,,525,108,112,118,68,72,47,74.0909090909091,150.0,1.1428571428571428,0.9545454545454545,75.62857142857143,74.73863636363636,0.6105263157894737,0.3436506881682319,0.503776064740977,1,Bruiser / All-Rounder
451,skorupi,poison,bug,330,40,50,90,30,55,65,60.43478260869565,100.0,0.9642857142857142,0.9545454545454545,49.19285714285714,46.48863636363637,0.2989473684210526,0.1672202286018075,0.2462565124933545,0,Support / Utility
452,drapion,poison,dark,500,70,90,110,60,75,95,66.52542372881356,150.0,0.988095238095238,1.1052631578947367,79.19761904761904,64.02631578947368,0.4726315789473683,0.3308398310591293,0.4159148797920727,1,Bruiser / All-Rounder
453,croagunk,poison,fighting,300,48,61,40,61,40,50,70.21428571428571,150.0,1.011904761904762,0.9230769230769231,64.60238095238095,32.23076923076923,0.4294736842105262,0.1034862798020692,0.2990787224471434,0,Support / Utility
