id,name,height,weight,base_experience,total_base_stats,attack,defense,hp,special-attack,special-defense,speed,type_1,type_2,offensive_effectiveness,defensive_multiplier_mean,n_moves,max_move_power,mean_move_power,max_power_physical,max_power_special,defensive_multiplier_mean_clipped,defensive_raw,offensive_raw,total_base_stats_norm,max_move_power_norm,offensive_effectiveness_norm,defensive_survivability_norm,offensive_score,defensive_score,power_score_final,power_per_exp
399,bidoof,5,200,50.0,250,45,40,59,35,40,31,normal,,0.9047619047619048,1.0,40.0,140.0,70.825,140.0,110.0,1.0,139.0,352.85714285714283,0.0789473684210526,0.56,0.0,0.1151406035665295,0.3036842105263158,0.10066330950833874,0.22247585011912496,0.0044495170023825
400,bibarel,10,315,144.0,410,85,60,79,55,60,71,normal,water,0.988095238095238,1.0,52.0,150.0,75.0,150.0,150.0,1.0,199.0,553.3333333333334,0.2473684210526315,0.6,0.3500000000000002,0.2025891632373113,0.4442105263157895,0.22050086636343938,0.3547266623348494,0.002463379599547565
401,kricketot,3,22,39.0,194,25,41,37,25,41,25,bug,,0.9761904761904762,1.0714285714285714,11.0,90.0,54.54545454545455,80.0,90.0,1.0714285714285714,111.06666666666666,277.23809523809524,0.02,0.36,0.2999999999999999,0.0744284407864654,0.24599999999999997,0.05265706447187924,0.1686628257887517,0.004324687840737223
402,kricketune,10,255,134.0,384,85,51,77,55,51,65,bug,,0.9761904761904762,1.0714285714285714,41.0,150.0,64.51219512195122,150.0,150.0,1.0714285714285714,167.06666666666666,521.2857142857142,0.22,0.6,0.2999999999999999,0.1560470964791952,0.426,0.18162825788751713,0.32825130315500683,0.0024496365907090063
403,shinx,5,95,53.0,263,65,34,45,40,34,45,electric,,0.9761904761904762,0.9761904761904762,40.0,120.0,67.0,120.0,110.0,0.9761904761904762,115.75609756097562,373.8809523809523,0.0926315789473684,0.48,0.2999999999999999,0.0812631737428485,0.3277894736842105,0.08581053582465645,0.23099789854038888,0.004358450915856394
404,luxio,9,305,127.0,363,85,49,60,60,49,60,electric,,0.9761904761904762,0.9761904761904762,38.0,120.0,67.89473684210526,120.0,110.0,0.9761904761904762,161.85365853658536,471.5,0.1978947368421052,0.48,0.2999999999999999,0.1484492622704004,0.35936842105263156,0.16822745209908233,0.28291203347121185,0.0022276538068599356
405,luxray,14,420,235.0,523,120,79,80,95,79,70,electric,,0.9761904761904762,0.9761904761904762,44.0,150.0,74.20454545454545,150.0,150.0,0.9761904761904762,243.8048780487805,656.9761904761905,0.3663157894736842,0.6,0.2999999999999999,0.2678911974304928,0.46989473684210525,0.30726103424776935,0.4048412558043709,0.001722728748103706
406,budew,2,12,56.0,280,30,35,40,50,70,55,grass,poison,0.9642857142857142,1.0595238095238095,30.0,130.0,65.5,80.0,130.0,1.0595238095238095,136.85393258426967,395.3571428571428,0.1105263157894736,0.52,0.2499999999999996,0.1120127618254959,0.343157894736842,0.11141818341108697,0.25046201020653996,0.004472535896545357
407,roserade,9,145,232.0,515,70,65,60,125,105,90,grass,poison,0.9642857142857142,1.0595238095238095,35.0,150.0,72.14285714285714,150.0,150.0,1.0595238095238095,217.07865168539325,641.2499999999999,0.3578947368421052,0.6,0.2499999999999996,0.2289383640819346,0.4573684210526315,0.28052091318600286,0.38662941790598004,0.001666506111663707
408,cranidos,9,315,70.0,350,125,40,67,30,30,58,rock,,1.119047619047619,1.1428571428571428,57.0,150.0,74.56140350877193,150.0,110.0,1.1428571428571428,119.875,559.5238095238095,0.1842105263157894,0.6,0.9000000000000004,0.0872663751714677,0.5352631578947369,0.1260440356291964,0.3715755089885207,0.005308221556978868
409,rampardos,16,1025,173.0,495,165,60,97,65,50,58,rock,,1.119047619047619,1.1428571428571428,72.0,150.0,78.19444444444444,150.0,150.0,1.1428571428571428,181.125,721.7857142857143,0.3368421052631579,0.6,0.9000000000000004,0.1765367798353909,0.5810526315789474,0.2406589100064977,0.44489514294996746,0.0025716482251443205
410,shieldon,5,570,70.0,350,42,118,30,42,88,30,rock,steel,1.0833333333333337,1.0714285714285714,42.0,140.0,72.97619047619048,120.0,140.0,1.0714285714285714,220.26666666666668,530.8333333333334,0.1842105263157894,0.56,0.7500000000000008,0.2335848193872885,0.48526315789473695,0.21383510215868887,0.3766919356003177,0.0053813133657188246
411,bastiodon,13,1495,173.0,495,52,168,60,47,138,30,rock,steel,1.0833333333333337,1.0714285714285714,49.0,150.0,78.36734693877551,150.0,150.0,1.0714285714285714,341.6,698.7500000000001,0.3368421052631579,0.6,0.7500000000000008,0.4104252400548697,0.5510526315789475,0.38099198613818497,0.48302837340264243,0.0027920715225586267
412,burmy,2,34,45.0,224,29,45,40,29,45,36,bug,,0.9761904761904762,1.0714285714285714,6.0,60.0,52.5,60.0,60.0,1.0714285714285714,121.33333333333334,277.23809523809524,0.051578947368421,0.24,0.2999999999999999,0.0893918609967992,0.19547368421052627,0.07426669554544793,0.14699088874449492,0.0032664641943221094
413,wormadam-plant,5,65,148.0,424,59,85,60,79,105,36,bug,grass,0.9761904761904762,1.3333333333333333,34.0,150.0,73.08823529411765,150.0,150.0,1.3333333333333333,187.5,560.3333333333334,0.2621052631578947,0.6,0.2999999999999999,0.1858281893004115,0.4386315789473684,0.21633901884340478,0.34971455490578296,0.002362936181795831
414,mothim,9,233,148.0,424,94,50,70,94,50,66,bug,flying,1.0238095238095235,1.1904761904761905,36.0,150.0,68.75,150.0,150.0,1.1904761904761905,142.8,587.6666666666666,0.2621052631578947,0.6,0.4999999999999998,0.120679012345679,0.47863157894736835,0.17724951267056527,0.3580787524366471,0.0024194510299773452
415,combee,3,55,49.0,244,30,42,30,30,42,70,bug,flying,1.0238095238095235,1.1904761904761905,13.0,90.0,58.46153846153846,80.0,90.0,1.1904761904761905,95.76,341.9523809523809,0.0726315789473684,0.36,0.4999999999999998,0.052119341563786,0.3017894736842105,0.06032423651721895,0.20520337881741388,0.004187824057498242
416,vespiquen,12,385,166.0,474,80,102,70,80,102,40,bug,flying,1.0238095238095235,1.1904761904761905,50.0,150.0,65.36,150.0,150.0,1.1904761904761905,230.16,638.8571428571428,0.3147368421052631,0.6,0.4999999999999998,0.2480041152263374,0.4944210526315789,0.2746972059779077,0.40653151397011045,0.002448985023916328
417,pachirisu,4,39,142.0,405,45,70,60,45,90,95,electric,,0.9761904761904762,0.9761904761904762,46.0,150.0,72.06521739130434,150.0,150.0,0.9761904761904762,225.3658536585366,541.7857142857142,0.2421052631578947,0.6,0.2999999999999999,0.241016762019472,0.4326315789473684,0.24145216247484108,0.3561598123583575,0.002508167692664489
418,buizel,7,295,66.0,330,65,35,55,60,30,85,water,,1.0714285714285714,1.0,54.0,150.0,65.24074074074075,150.0,110.0,1.0,120.0,514.2857142857142,0.1631578947368421,0.6,0.7000000000000001,0.0874485596707819,0.48894736842105263,0.11773229369720598,0.34046133853151395,0.005158505129265363
419,floatzel,11,335,173.0,495,105,55,85,85,50,115,water,,1.0714285714285714,1.0,57.0,150.0,73.24561403508773,150.0,150.0,1.0,190.0,691.0714285714286,0.3368421052631579,0.6,0.7000000000000001,0.1894718792866941,0.5410526315789473,0.2484199696772796,0.4239995668182802,0.0024508645480825447
420,cherubi,4,33,55.0,275,35,45,45,62,53,35,grass,,0.9761904761904762,1.1428571428571428,25.0,120.0,67.6,120.0,120.0,1.1428571428571428,125.125,385.5952380952381,0.1052631578947368,0.48,0.2999999999999999,0.0949181241426611,0.33157894736842103,0.09905613764349139,0.23856982347844918,0.004337633154153622
421,cherrim,5,93,158.0,450,60,70,70,87,78,85,grass,,0.9761904761904762,1.1428571428571428,28.0,150.0,76.78571428571429,150.0,150.0,1.1428571428571428,190.75,585.7142857142857,0.2894736842105263,0.6,0.2999999999999999,0.1905649862825788,0.4468421052631579,0.2301284654537578,0.36015664933939784,0.002279472464173404
422,shellos,3,63,65.0,325,48,48,76,57,62,34,water,,1.0714285714285714,1.0,39.0,110.0,66.28205128205128,100.0,110.0,1.0,186.0,466.07142857142856,0.1578947368421052,0.44,0.7000000000000001,0.1836419753086419,0.4073684210526316,0.17334307992202722,0.31375828460038985,0.00482705053231369
423,gastrodon,9,299,166.0,475,83,68,111,92,82,39,water,ground,1.1071428571428572,1.0,49.0,150.0,70.20408163265306,150.0,150.0,1.0,261.0,691.9642857142858,0.3157894736842105,0.6,0.8500000000000005,0.2929526748971193,0.5647368421052633,0.30208739441195576,0.4596770630279403,0.002769138933903255
424,ambipom,12,203,169.0,482,100,66,75,60,66,115,normal,,0.9047619047619048,1.0,64.0,150.0,70.984375,150.0,150.0,1.0,207.0,571.8095238095239,0.3231578947368421,0.6,0.0,0.2142489711934156,0.3969473684210526,0.2578125406107862,0.34129343729694606,0.0020194877946564855
425,drifloon,4,12,70.0,348,50,34,90,60,44,70,ghost,flying,1.0476190476190474,1.011904761904762,46.0,250.0,67.93478260869566,250.0,110.0,1.011904761904762,166.0235294117647,626.4761904761904,0.1821052631578947,1.0,0.5999999999999994,0.1545267489711934,0.6746315789473682,0.16555815464587392,0.47100220922677055,0.006728602988953865
426,drifblim,12,150,174.0,498,80,44,150,90,54,80,ghost,flying,1.0476190476190474,1.011904761904762,48.0,250.0,71.875,250.0,150.0,1.011904761904762,245.08235294117648,783.6190476190475,0.34,1.0,0.5999999999999994,0.2697530864197531,0.7219999999999999,0.29785185185185187,0.5523407407407407,0.0031743720732226475
427,buneary,4,55,70.0,350,66,44,55,44,56,85,normal,,0.9047619047619048,1.0,49.0,150.0,70.61224489795919,150.0,120.0,1.0,155.0,452.3809523809524,0.1842105263157894,0.6,0.0,0.138460219478738,0.35526315789473684,0.15676034221355856,0.2758620316222655,0.003940886166032364
428,lopunny,12,333,168.0,480,76,84,65,54,96,105,normal,,0.9047619047619048,1.0,60.0,150.0,76.5,150.0,150.0,1.0,245.0,570.0,0.3210526315789473,0.6,0.0,0.2696330589849108,0.3963157894736842,0.2902008880225254,0.35386982889322066,0.0021063680291263133
429,mismagius,9,44,173.0,495,60,60,60,105,105,105,ghost,,1.0238095238095235,0.9523809523809524,49.0,150.0,72.55102040816327,150.0,150.0,0.9523809523809524,236.25,660.3571428571428,0.3368421052631579,0.6,0.4999999999999998,0.2568801440329218,0.5010526315789473,0.2888649285250162,0.41617755035737486,0.0024056505801004326
430,honchkrow,9,273,177.0,505,125,52,100,105,52,71,dark,flying,1.0476190476190474,1.0238095238095235,53.0,150.0,71.71698113207547,150.0,150.0,1.0238095238095235,199.2558139534884,686.190476190476,0.3473684210526316,0.6,0.5999999999999994,0.2029620059335821,0.5242105263157893,0.2607245719812019,0.4188161445819544,0.00236619290724268
431,glameow,5,39,62.0,310,55,42,49,42,37,85,normal,,0.9047619047619048,1.0,44.0,140.0,67.0,140.0,110.0,1.0,128.0,407.1428571428572,0.1421052631578947,0.56,0.0,0.0991083676268861,0.32263157894736844,0.11630712583928954,0.24010179770413687,0.0038726096403893045
432,purugly,10,438,158.0,452,82,64,71,64,59,112,normal,,0.9047619047619048,1.0,47.0,150.0,71.23404255319149,150.0,150.0,1.0,194.0,544.6666666666666,0.291578947368421,0.6,0.0,0.1953017832647462,0.3874736842105263,0.23381264890621611,0.3260092700888022,0.0020633498106886216
433,chingling,2,6,57.0,285,30,50,45,65,50,45,psychic,,1.0,1.0952380952380951,35.0,140.0,67.71428571428571,140.0,120.0,1.0952380952380951,132.39130434782606,425.0,0.1157894736842105,0.56,0.4000000000000001,0.1055085882984433,0.3947368421052632,0.10962094245275017,0.28069048224425797,0.004924394425337859
434,stunky,4,192,66.0,329,63,47,63,41,41,74,poison,dark,0.988095238095238,0.9047619047619048,58.0,250.0,69.62068965517241,250.0,120.0,0.9047619047619048,166.89473684210526,572.1071428571428,0.1621052631578947,1.0,0.3499999999999998,0.1557965128871561,0.6186315789473683,0.15832001299545154,0.4345069525666016,0.006583438675251539
435,skuntank,10,380,168.0,479,93,67,103,71,61,84,poison,dark,0.988095238095238,0.9047619047619048,59.0,250.0,73.77966101694915,250.0,150.0,0.9047619047619048,255.31578947368425,720.3214285714286,0.32,1.0,0.3499999999999998,0.2846680745072558,0.6659999999999999,0.2988008447043535,0.5191203378817414,0.0030900020112008416
436,bronzor,5,605,60.0,300,24,86,57,24,86,23,steel,psychic,1.0238095238095235,0.9166666666666666,39.0,140.0,73.84615384615384,130.0,140.0,0.9166666666666666,249.81818181818184,450.4761904761904,0.131578947368421,0.56,0.4999999999999998,0.27665544332211,0.4194736842105263,0.2186248449406344,0.3391341485025695,0.005652235808376159
437,bronzong,13,1870,175.0,500,89,116,67,79,116,33,steel,psychic,1.0238095238095235,0.9166666666666666,50.0,250.0,78.8,250.0,150.0,0.9166666666666666,326.1818181818182,767.8571428571428,0.3421052631578947,1.0,0.4999999999999998,0.3879536101758324,0.7026315789473684,0.3696142713686573,0.569424655915884,0.0032538551766621944
438,bonsly,5,150,58.0,290,80,95,50,10,45,10,rock,,1.119047619047619,1.1428571428571428,39.0,250.0,77.43589743589743,250.0,90.0,1.1428571428571428,166.25,604.2857142857143,0.1210526315789473,1.0,0.9000000000000004,0.1548568244170096,0.7163157894736842,0.14133514728178467,0.4863235325969244,0.00838488849305042
439,mime-jr,6,130,62.0,310,25,45,20,70,90,60,psychic,fairy,1.0357142857142856,1.0357142857142858,36.0,150.0,69.16666666666667,150.0,120.0,1.0357142857142858,149.65517241379308,476.4285714285714,0.1421052631578947,0.6,0.5499999999999996,0.1306702615770303,0.45263157894736833,0.13524426220937608,0.3256766522521714,0.0052528492298737324
440,happiny,6,244,110.0,220,5,5,100,15,65,30,normal,,0.9047619047619048,1.0,36.0,140.0,67.08333333333333,140.0,120.0,1.0,170.0,325.7142857142857,0.0473684210526315,0.56,0.0,0.1603223593964334,0.2942105263157895,0.11514078405891265,0.22258262941303875,0.002023478449209443
441,chatot,5,19,144.0,411,65,45,76,92,42,91,normal,flying,0.988095238095238,1.0,30.0,140.0,70.16666666666667,140.0,140.0,1.0,163.0,544.4404761904763,0.2484210526315789,0.56,0.3500000000000002,0.1501200274348422,0.42452631578947375,0.1894404375135369,0.330491964479099,0.0022950830866604096
442,spiritomb,10,1080,170.0,485,92,108,50,92,108,35,ghost,dark,1.0238095238095235,0.8809523809523809,39.0,150.0,71.41025641025641,150.0,150.0,0.8809523809523809,301.94594594594594,650.1190476190476,0.3263157894736842,0.6,0.4999999999999998,0.3526304081859637,0.4978947368421052,0.3421045607010519,0.4355786663856839,0.0025622274493275524
443,gible,7,205,60.0,300,70,45,58,40,45,42,dragon,ground,1.0595238095238095,1.119047619047619,52.0,130.0,70.0,120.0,130.0,1.119047619047619,132.25531914893617,455.5952380952381,0.131578947368421,0.52,0.6500000000000002,0.1053103931354522,0.42947368421052634,0.1158178148286397,0.3040113364577717,0.005066855607629528
444,gabite,14,560,144.0,410,90,65,68,50,55,82,dragon,ground,1.0595238095238095,1.119047619047619,55.0,130.0,68.72727272727273,120.0,130.0,1.119047619047619,168.0,572.1428571428571,0.2473684210526315,0.52,0.6500000000000002,0.1574074074074074,0.4642105263157895,0.19339181286549706,0.3558830409356725,0.002471410006497726
445,garchomp,19,950,270.0,600,130,95,108,80,85,102,dragon,ground,1.0595238095238095,1.119047619047619,65.0,150.0,71.84615384615384,150.0,150.0,1.119047619047619,257.36170212765956,794.6428571428571,0.4473684210526316,0.6,0.6500000000000002,0.2876499430872953,0.5642105263157895,0.3515373342734298,0.4791412494988456,0.0017745972203660949
446,munchlax,6,1050,78.0,390,85,40,135,40,85,5,normal,,0.9047619047619048,1.0,67.0,200.0,80.44776119402985,200.0,120.0,1.0,260.0,533.8095238095239,0.2263157894736842,0.8,0.0,0.2914951989026063,0.46789473684210525,0.26542343513103744,0.3869062161576781,0.004960336104585617
447,riolu,7,202,57.0,285,70,40,40,35,40,60,fighting,,1.0714285714285714,1.0714285714285714,55.0,150.0,71.18181818181819,150.0,120.0,1.0714285714285714,112.0,466.07142857142856,0.1157894736842105,0.6,0.7000000000000001,0.0757887517146776,0.4747368421052631,0.09178904050249076,0.3215577214641541,0.005641363534458844
448,lucario,12,540,184.0,525,110,70,70,115,70,90,fighting,steel,1.0595238095238095,0.8809523809523809,67.0,150.0,73.50746268656717,150.0,150.0,0.8809523809523809,238.3783783783784,715.1785714285714,0.3684210526315789,0.6,0.6500000000000002,0.2599822044266489,0.5405263157894737,0.3033577437086209,0.44565888695713257,0.0024220591682452856
449,hippopotas,8,495,66.0,330,72,78,68,38,42,32,ground,,1.1428571428571428,1.0476190476190477,39.0,120.0,71.53846153846153,120.0,90.0,1.0476190476190477,179.45454545454544,514.2857142857142,0.1631578947368421,0.48,1.0,0.1741021324354657,0.48894736842105263,0.16972443735601628,0.36125819599503806,0.00547360903022785
450,hippowdon,20,3000,184.0,525,112,118,108,68,72,47,ground,,1.1428571428571428,1.0476190476190477,44.0,150.0,74.0909090909091,150.0,150.0,1.0476190476190477,284.45454545454544,771.4285714285713,0.3684210526315789,0.6,1.0,0.327137111859334,0.6105263157894737,0.34365068816823197,0.503776064740977,0.0027379133953313968
451,skorupi,8,120,66.0,330,50,90,40,30,55,65,poison,bug,0.9642857142857142,1.0476190476190477,46.0,100.0,60.43478260869565,100.0,90.0,1.0476190476190477,176.5909090909091,414.6428571428571,0.1631578947368421,0.4,0.2499999999999996,0.1699284511784511,0.2989473684210526,0.1672202286018075,0.24625651249335453,0.0037311592802023413
452,drapion,13,615,175.0,500,90,110,70,60,75,95,poison,dark,0.988095238095238,0.9047619047619048,59.0,150.0,66.52542372881356,150.0,150.0,0.9047619047619048,281.8421052631579,642.2619047619047,0.3421052631578947,0.6,0.3499999999999998,0.3233295429932857,0.47263157894736835,0.3308398310591293,0.4159148797920727,0.002376656455954701
453,croagunk,7,230,60.0,300,61,40,48,61,40,50,poison,fighting,1.011904761904762,1.0833333333333333,70.0,150.0,70.21428571428571,150.0,120.0,1.0833333333333333,118.15384615384616,455.3571428571428,0.131578947368421,0.6,0.4499999999999999,0.0847578347578347,0.42947368421052623,0.10348627980206922,0.2990787224471434,0.004984645374119056
454,toxicroak,13,444,172.0,490,106,65,83,86,65,85,poison,fighting,1.011904761904762,1.0833333333333333,69.0,150.0,73.40579710144928,150.0,150.0,1.0833333333333333,196.61538461538464,647.6190476190476,0.331578947368421,0.6,0.4499999999999999,0.199113643558088,0.4894736842105262,0.2520997650822212,0.3945241165592042,0.0022937448637163037
455,carnivine,14,270,159.0,454,100,72,74,90,72,46,grass,,0.9761904761904762,1.1428571428571428,34.0,150.0,65.73529411764706,150.0,150.0,1.1428571428571428,190.75,589.6190476190476,0.2936842105263157,0.6,0.2999999999999999,0.1905649862825788,0.44810526315789473,0.23181267598007357,0.36158822828676623,0.0022741398005456997
456,finneon,4,70,66.0,330,49,56,49,49,61,66,water,,1.0714285714285714,1.0,41.0,110.0,66.70731707317073,90.0,110.0,1.0,166.0,471.4285714285714,0.1631578947368421,0.44,0.7000000000000001,0.1544924554183813,0.40894736842105267,0.15795863114576564,0.3085518735109378,0.004675028386529361
457,lumineon,12,240,161.0,460,69,76,69,69,86,91,water,,1.0714285714285714,1.0,42.0,150.0,70.71428571428571,150.0,150.0,1.0,231.0,653.5714285714286,0.3,0.6,0.7000000000000001,0.2492283950617284,0.53,0.269537037037037,0.4258148148148148,0.0026448125143777317
458,mantyke,10,650,69.0,345,20,50,45,60,120,50,water,flying,1.0714285714285714,1.0238095238095235,36.0,120.0,68.61111111111111,120.0,110.0,1.0238095238095235,210.00000000000003,498.2142857142857,0.1789473684210526,0.48,0.7000000000000001,0.2186213991769547,0.4336842105263158,0.20275178687459386,0.341311241065627,0.004946539725588797
459,snover,10,505,67.0,334,62,50,60,62,60,40,grass,ice,1.0357142857142858,1.3333333333333333,43.0,130.0,70.0,130.0,130.0,1.3333333333333333,127.5,480.5714285714286,0.1673684210526315,0.52,0.5500000000000005,0.0983796296296296,0.42021052631578953,0.12597514619883035,0.30251637426900585,0.004515169765209042
460,abomasnow,22,1355,173.0,494,92,75,90,92,85,60,grass,ice,1.0357142857142858,1.3333333333333333,59.0,150.0,75.42372881355932,150.0,150.0,1.3333333333333333,187.5,667.0000000000001,0.3357894736842105,0.6,0.5500000000000005,0.1858281893004115,0.5107368421052633,0.2458127030539311,0.4047671864847304,0.0023396947195649157
461,weavile,11,340,179.0,510,120,65,70,45,85,125,dark,ice,1.0595238095238095,1.261904761904762,67.0,150.0,67.95522388059702,150.0,150.0,1.261904761904762,174.33962264150944,699.2857142857143,0.3526315789473684,0.6,0.6500000000000002,0.1666472552216787,0.5357894736842106,0.2410409847119546,0.4178900780953082,0.0023345814418732303
462,magnezone,12,1800,241.0,535,70,115,70,130,90,60,electric,steel,1.011904761904762,0.9047619047619048,39.0,250.0,86.02564102564102,250.0,150.0,0.9047619047619048,303.9473684210526,794.3452380952381,0.3789473684210526,1.0,0.4499999999999999,0.3555474333983105,0.7036842105263158,0.36490740740740735,0.5681734892787524,0.0023575663455549893
463,lickilicky,17,1400,180.0,515,85,95,110,80,95,50,normal,,0.9047619047619048,1.0,69.0,250.0,81.81159420289855,250.0,150.0,1.0,300.0,692.1428571428571,0.3578947368421052,1.0,0.0,0.3497942386831276,0.6073684210526316,0.3530344379467186,0.5056348278102664,0.0028090823767237022
464,rhyperior,24,2828,241.0,535,140,130,115,55,55,40,ground,rock,1.130952380952381,1.2976190476190477,91.0,150.0,78.02197802197803,150.0,150.0,1.2976190476190477,231.1926605504587,774.702380952381,0.3789473684210526,0.6,0.9500000000000002,0.2495091931891116,0.6036842105263158,0.30128446328188796,0.4827243116285447,0.0020030054424420942
465,tangrowth,20,1286,187.0,535,100,125,100,110,50,50,grass,,0.9761904761904762,1.1428571428571428,47.0,150.0,68.72340425531915,150.0,150.0,1.1428571428571428,240.625,668.6904761904761,0.3789473684210526,0.6,0.2999999999999999,0.2632566015089163,0.47368421052631576,0.3095329082737708,0.4080236896252978,0.0021819448643064054
466,electivire,18,1386,243.0,540,123,67,75,95,85,95,electric,,0.9761904761904762,0.9761904761904762,62.0,150.0,77.01612903225806,150.0,150.0,0.9761904761904762,232.53658536585365,673.5714285714286,0.3842105263157894,0.6,0.2999999999999999,0.2514679313459801,0.4752631578947368,0.3045649693339038,0.40698388247040357,0.0016748307920592738
467,magmortar,16,680,243.0,540,95,67,75,125,95,83,fire,,1.0952380952380951,1.0,67.0,150.0,77.61194029850746,150.0,150.0,1.0,237.0,755.7142857142858,0.3842105263157894,0.6,0.8000000000000006,0.2579732510288066,0.5752631578947369,0.3084681611435997,0.4685451591942821,0.0019281693794003377
468,togekiss,15,380,245.0,545,50,95,85,120,115,80,fairy,flying,1.0714285714285714,1.0238095238095235,66.0,150.0,76.36363636363636,150.0,150.0,1.0238095238095235,288.13953488372096,744.6428571428571,0.3894736842105263,0.6,0.7000000000000001,0.3325078954923916,0.5568421052631579,0.35529421097964553,0.4762229475497529,0.0019437671328561344
469,yanmega,19,515,180.0,515,76,86,86,116,56,95,bug,flying,1.0238095238095235,1.1904761904761905,47.0,150.0,70.63829787234043,150.0,150.0,1.1904761904761905,191.52,680.8333333333333,0.3578947368421052,0.6,0.4999999999999998,0.1916872427983539,0.5073684210526315,0.25817024041585446,0.4076891487979207,0.002264939715544004
470,leafeon,10,255,184.0,525,110,130,65,60,65,95,grass,,0.9761904761904762,1.1428571428571428,49.0,150.0,72.24489795918367,150.0,150.0,1.1428571428571428,227.5,658.9285714285714,0.3684210526315789,0.6,0.2999999999999999,0.2441272290809328,0.4705263157894737,0.29384475850119124,0.39985369287416067,0.002173117896055221
471,glaceon,8,259,184.0,525,60,110,65,130,95,65,ice,,1.0952380952380951,1.1666666666666667,48.0,150.0,66.875,150.0,150.0,1.1666666666666667,231.42857142857144,739.2857142857143,0.3684210526315789,0.6,0.8000000000000006,0.2498530276308053,0.5705263157894738,0.2972802376311148,0.46122788452613017,0.002506673285468099
472,gliscor,20,425,179.0,510,95,125,75,45,75,95,ground,flying,1.1071428571428572,1.0238095238095235,73.0,150.0,69.52054794520548,150.0,150.0,1.0238095238095235,268.60465116279073,730.7142857142858,0.3526315789473684,0.6,0.8500000000000005,0.3040362714135324,0.5757894736842106,0.3234743944270668,0.4748634419813531,0.00265286839095728
473,mamoswine,25,2910,239.0,530,130,80,110,70,60,80,ice,ground,1.119047619047619,1.1666666666666667,56.0,150.0,67.32142857142857,150.0,150.0,1.1666666666666667,214.28571428571428,760.952380952381,0.3736842105263158,0.6,0.9000000000000004,0.2248677248677248,0.5921052631578948,0.2843943191311612,0.4690208855472014,0.001962430483461094
474,porygon-z,9,340,241.0,535,80,70,85,135,75,90,normal,,0.9047619047619048,1.0,40.0,150.0,83.0,150.0,150.0,1.0,230.0,619.7619047619048,0.3789473684210526,0.6,0.0,0.2477709190672153,0.41368421052631577,0.3002414988087502,0.3683071258392895,0.0015282453354327364
475,gallade,16,520,233.0,518,125,65,68,65,115,80,psychic,fighting,1.0357142857142856,1.0952380952380951,82.0,150.0,72.92682926829268,150.0,150.0,1.0952380952380951,226.43478260869563,691.8571428571428,0.3610526315789473,0.6,0.5499999999999996,0.2425747003041688,0.5183157894736841,0.2899658728140802,0.42697582280984253,0.0018325142609864485
476,probopass,14,3400,184.0,525,55,145,60,75,150,40,rock,steel,1.0833333333333337,1.0714285714285714,53.0,250.0,80.37735849056604,250.0,150.0,1.0714285714285714,331.33333333333337,839.5833333333335,0.3684210526315789,1.0,0.7500000000000008,0.3954618198445359,0.7605263157894738,0.3846455129593531,0.6101739946574256,0.0033161630144425305
477,dusknoir,22,1066,236.0,525,100,135,45,65,135,45,ghost,,1.0238095238095235,0.9523809523809524,55.0,150.0,71.81818181818181,150.0,150.0,0.9523809523809524,330.75,691.0714285714286,0.3684210526315789,0.6,0.4999999999999998,0.3946116255144032,0.5105263157894736,0.3841353963612735,0.4599699480181936,0.001949025203466922
478,froslass,13,266,168.0,480,80,70,70,80,70,110,ice,ghost,1.0595238095238095,1.0714285714285714,47.0,150.0,68.08510638297872,150.0,150.0,1.0714285714285714,196.0,667.5,0.3210526315789473,0.6,0.6500000000000002,0.1982167352537722,0.5263157894736843,0.24735109378384224,0.4147299111977475,0.002468630423796116
479,rotom,3,3,154.0,440,50,77,50,95,77,91,electric,ghost,1.0,0.9285714285714286,31.0,110.0,68.38709677419355,110.0,110.0,0.9285714285714286,219.69230769230768,550.0,0.2789473684210526,0.44,0.4000000000000001,0.2327477049699271,0.3836842105263158,0.25122757035037735,0.3307015544559404,0.00214741269127234
480,uxie,3,3,261.0,580,75,130,75,75,130,95,psychic,,1.0,1.0952380952380951,49.0,150.0,75.3061224489796,150.0,150.0,1.0952380952380951,305.86956521739125,730.0,0.4263157894736842,0.6,0.4000000000000001,0.358348989085704,0.5078947368421052,0.3855357092408961,0.45895112580162156,0.001758433432190121
481,mesprit,3,3,261.0,580,105,105,80,105,105,80,psychic,,1.0,1.0952380952380951,49.0,150.0,75.91836734693878,150.0,150.0,1.0952380952380951,264.78260869565213,730.0,0.4263157894736842,0.6,0.4000000000000001,0.2984657362676686,0.5078947368421052,0.34960575755007484,0.44457914512529306,0.0017033683721275597
482,azelf,3,3,261.0,580,125,70,75,125,70,115,psychic,,1.0,1.0952380952380951,55.0,250.0,81.72727272727273,250.0,150.0,1.0952380952380951,196.30434782608697,830.0,0.4263157894736842,1.0,0.4000000000000001,0.1986603149042762,0.7078947368421054,0.2897225047320394,0.540625843998079,0.0020713633869658197
483,dialga,54,6830,306.0,680,120,120,100,150,100,90,steel,dragon,1.011904761904762,0.8214285714285714,59.0,150.0,80.0,150.0,150.0,0.8214285714285714,389.5652173913044,839.8809523809523,0.531578947368421,0.6,0.4499999999999999,0.4803333929742948,0.5494736842105262,0.5008316147319453,0.5300168564190939,0.001732081230127758
